creator,creatorLabel,linkcount
http://www.wikidata.org/entity/Q5915543,House of Worth,9
http://www.wikidata.org/entity/Q1353482,Ralph Albert Blakelock,9
http://www.wikidata.org/entity/Q3182324,John Quidor,9
http://www.wikidata.org/entity/Q2725591,Jan Harmensz. Muller,9
http://www.wikidata.org/entity/Q2739948,Chen Rong,9
http://www.wikidata.org/entity/Q3191947,Kaigetsudō Ando,9
http://www.wikidata.org/entity/Q6786928,Mather Brown,9
http://www.wikidata.org/entity/Q8016524,William Page,9
http://www.wikidata.org/entity/Q319569,Sherrie Levine,9
http://www.wikidata.org/entity/Q518406,André Dunoyer de Segonzac,9
http://www.wikidata.org/entity/Q880509,Eduard Gaertner,9
http://www.wikidata.org/entity/Q1372840,William Rush,9
http://www.wikidata.org/entity/Q4134287,James Earle Fraser,9
http://www.wikidata.org/entity/Q116418,Adolf Ulrik Wertmüller,9
http://www.wikidata.org/entity/Q2824195,Adelaide Johnson,9
http://www.wikidata.org/entity/Q1610333,Herman Rosse,9
http://www.wikidata.org/entity/Q878197,Wilhelm von Kobell,9
http://www.wikidata.org/entity/Q3051436,Ellen Sharples,9
http://www.wikidata.org/entity/Q1116409,Louis Rémy Mignot,9
http://www.wikidata.org/entity/Q3181935,John Lewis Krimmel,9
http://www.wikidata.org/entity/Q3075581,Ōtagaki Rengetsu,9
http://www.wikidata.org/entity/Q3090171,Shōji Hamada,9
http://www.wikidata.org/entity/Q835924,Zhou Wenju,9
http://www.wikidata.org/entity/Q951849,Carlo Francesco Nuvolone,9
http://www.wikidata.org/entity/Q3591008,Solon Borglum,9
http://www.wikidata.org/entity/Q433770,Alexander Jackson Davis,9
http://www.wikidata.org/entity/Q456394,Louise Dahl-Wolfe,9
http://www.wikidata.org/entity/Q686742,François Diday,9
http://www.wikidata.org/entity/Q1383731,Henri Le Secq,9
http://www.wikidata.org/entity/Q221131,Jacob Pynas,9
http://www.wikidata.org/entity/Q1691342,Joe Brainard,9
http://www.wikidata.org/entity/Q2351090,Shen Quan,9
http://www.wikidata.org/entity/Q2747886,Peter Adolf Hall,9
http://www.wikidata.org/entity/Q3206010,Wang Shishen,9
http://www.wikidata.org/entity/Q724401,Mark Kostabi,9
http://www.wikidata.org/entity/Q9020833,Laura Gilpin,9
http://www.wikidata.org/entity/Q3453456,Russell Drysdale,9
http://www.wikidata.org/entity/Q16534240,August Friedrich Schenk,9
http://www.wikidata.org/entity/Q539270,Louise Lawler,9
http://www.wikidata.org/entity/Q697720,Li Shan,9
http://www.wikidata.org/entity/Q534385,Taryn Simon,9
http://www.wikidata.org/entity/Q3270988,Léon Germain Pelouse,9
http://www.wikidata.org/entity/Q3154738,Isaac Cruikshank,9
http://www.wikidata.org/entity/Q278068,Romeyn de Hooghe,9
http://www.wikidata.org/entity/Q962958,Seydou Keïta,9
http://www.wikidata.org/entity/Q215773,Oscar Florianus Bluemner,9
http://www.wikidata.org/entity/Q444579,Robert Seymour,9
http://www.wikidata.org/entity/Q2258950,Jacopo di Cione,9
http://www.wikidata.org/entity/Q355563,Claude Deruet,9
http://www.wikidata.org/entity/Q709290,Paul Désiré Trouillebert,9
http://www.wikidata.org/entity/Q856749,Bicci di Lorenzo,9
http://www.wikidata.org/entity/Q2311437,Biagio d'Antonio,9
http://www.wikidata.org/entity/Q520450,Ferdinand Humbert,9
http://www.wikidata.org/entity/Q374713,Jean-Baptiste Pillement,9
http://www.wikidata.org/entity/Q203076,August von Pettenkofen,9
http://www.wikidata.org/entity/Q317696,Johann Erdmann Hummel,9
http://www.wikidata.org/entity/Q6712884,Sultan Muhammad,9
http://www.wikidata.org/entity/Q1906847,Francis Cleyn,9
http://www.wikidata.org/entity/Q6205466,Joan Snyder,9
http://www.wikidata.org/entity/Q2361741,Pavel Tchelitchew,9
http://www.wikidata.org/entity/Q3571991,Yasuo Kuniyoshi,9
http://www.wikidata.org/entity/Q447568,Julie Mehretu,9
http://www.wikidata.org/entity/Q712240,Arthur von Ramberg,9
http://www.wikidata.org/entity/Q874537,Pieter Quast,9
http://www.wikidata.org/entity/Q1064977,Xia Chang,9
http://www.wikidata.org/entity/Q1464234,Pier Jacopo Alari Bonacolsi,9
http://www.wikidata.org/entity/Q1440424,Girolamo dai Libri,9
http://www.wikidata.org/entity/Q2625979,Henry Lerolle,9
http://www.wikidata.org/entity/Q3570964,Xiao Yuncong,9
http://www.wikidata.org/entity/Q3289164,Francesco Maffei,9
http://www.wikidata.org/entity/Q551865,Bradley Walker Tomlin,9
http://www.wikidata.org/entity/Q954875,Jacques-Émile Ruhlmann,9
http://www.wikidata.org/entity/Q3080169,Ren Xiong,9
http://www.wikidata.org/entity/Q457097,Sandy Skoglund,9
http://www.wikidata.org/entity/Q3237793,Liberty,9
http://www.wikidata.org/entity/Q365683,Adolphe Braun,9
http://www.wikidata.org/entity/Q7183721,Philip Henry Delamotte,9
http://www.wikidata.org/entity/Q69776,Germaine Krull,9
http://www.wikidata.org/entity/Q2094287,Pieter van der Heyden,9
http://www.wikidata.org/entity/Q3076602,Toba Sōjō,9
http://www.wikidata.org/entity/Q897552,Lucas Vorsterman the Elder,9
http://www.wikidata.org/entity/Q1283976,Gil de Siloé,9
http://www.wikidata.org/entity/Q3339947,Nicolas-Antoine Taunay,9
http://www.wikidata.org/entity/Q447676,Joseph Boze,9
http://www.wikidata.org/entity/Q572610,Anthonie van Borssom,9
http://www.wikidata.org/entity/Q1041995,Carlo Carlone,9
http://www.wikidata.org/entity/Q2447709,Walter Dorwin Teague,9
http://www.wikidata.org/entity/Q3026163,Diana Scultori,9
http://www.wikidata.org/entity/Q1338447,Emmanuel Tzanes,9
http://www.wikidata.org/entity/Q3579741,Édouard Bertin,9
http://www.wikidata.org/entity/Q6681389,Lorna Simpson,9
http://www.wikidata.org/entity/Q2210937,Allegretto Nuzi,9
http://www.wikidata.org/entity/Q368605,Konoe Nobutada,9
http://www.wikidata.org/entity/Q374111,Antonio Zucchi,9
http://www.wikidata.org/entity/Q1397817,Ventura Salimbeni,9
http://www.wikidata.org/entity/Q260114,Master of the Osservanza Triptych,9
http://www.wikidata.org/entity/Q1381434,Jean Perréal,9
http://www.wikidata.org/entity/Q4661979,Aaron Douglas,9
http://www.wikidata.org/entity/Q1279374,Kenzo Okada,9
http://www.wikidata.org/entity/Q1382316,Samuel Cooper,9
http://www.wikidata.org/entity/Q6304405,Judy Dater,9
http://www.wikidata.org/entity/Q818396,Benvenuto di Giovanni,9
http://www.wikidata.org/entity/Q2327270,Jean-Baptiste Marie Pierre,9
http://www.wikidata.org/entity/Q84655,Otto Prutscher,9
http://www.wikidata.org/entity/Q2846434,Andrea da Murano,9
http://www.wikidata.org/entity/Q3119483,Guidoccio Cozzarelli,9
http://www.wikidata.org/entity/Q3201302,Kōno Bairei,9
http://www.wikidata.org/entity/Q458521,Cecily Brown,9
http://www.wikidata.org/entity/Q386045,Eretria Painter,9
http://www.wikidata.org/entity/Q809491,Bartolomeo Bulgarini,9
http://www.wikidata.org/entity/Q322471,Hans Hoffmann,9
http://www.wikidata.org/entity/Q1589118,Eva Rubinstein,9
http://www.wikidata.org/entity/Q1866386,Louis Rhead,9
http://www.wikidata.org/entity/Q2253244,Francesco Cairo,9
http://www.wikidata.org/entity/Q1488149,Ida Applebroog,9
http://www.wikidata.org/entity/Q704918,Pascal Sebah,9
http://www.wikidata.org/entity/Q776171,Fernando Yáñez de la Almedina,9
http://www.wikidata.org/entity/Q323928,Théodore Frère,9
http://www.wikidata.org/entity/Q215049,Arthur Segal,9
http://www.wikidata.org/entity/Q1627644,Niccolò di Ser Sozzo Tegliaccio,9
http://www.wikidata.org/entity/Q3442328,Rose-Adélaïde Ducreux,9
http://www.wikidata.org/entity/Q1401071,Oscar Tusquets Blanca,9
http://www.wikidata.org/entity/Q510472,Andries Both,9
http://www.wikidata.org/entity/Q821116,Karl August Senff,9
http://www.wikidata.org/entity/Q453931,Yto Barrada,9
http://www.wikidata.org/entity/Q1854159,Master of Saint Giles,9
http://www.wikidata.org/entity/Q68462,Wassili Luckhardt,9
http://www.wikidata.org/entity/Q321972,Jean-Michel Moreau,9
http://www.wikidata.org/entity/Q2060870,Nampeyo,9
http://www.wikidata.org/entity/Q836743,Richard Tuttle,9
http://www.wikidata.org/entity/Q348728,Underworld Painter,9
http://www.wikidata.org/entity/Q3076703,Soga Shōhaku,8
http://www.wikidata.org/entity/Q3525211,Thomas Hovenden,8
http://www.wikidata.org/entity/Q2646046,Alfred Thompson Bricher,8
http://www.wikidata.org/entity/Q3058696,E. Irving Couse,8
http://www.wikidata.org/entity/Q3592147,Robert Frederick Blum,8
http://www.wikidata.org/entity/Q7966127,Walter Shirlaw,8
http://www.wikidata.org/entity/Q1985982,William Trost Richards,8
http://www.wikidata.org/entity/Q3132855,Henry Inman,8
http://www.wikidata.org/entity/Q3182482,John Smibert,8
http://www.wikidata.org/entity/Q6696640,Lucia Fairchild Fuller,8
http://www.wikidata.org/entity/Q2833132,Alexander Helwig Wyant,8
http://www.wikidata.org/entity/Q2386947,Shibata Zeshin,8
http://www.wikidata.org/entity/Q946250,Marius de Zayas,8
http://www.wikidata.org/entity/Q1598563,Heinrich Reinhold,8
http://www.wikidata.org/entity/Q3273465,Ma Shouzhen,8
http://www.wikidata.org/entity/Q835579,Bian Shoumin,8
http://www.wikidata.org/entity/Q427999,Martín Rico,8
http://www.wikidata.org/entity/Q2899918,Bessie Potter Vonnoh,8
http://www.wikidata.org/entity/Q845989,Hubert Vos,8
http://www.wikidata.org/entity/Q3110482,Gong Xian,8
http://www.wikidata.org/entity/Q890282,Gao Fenghan,8
http://www.wikidata.org/entity/Q388471,Doris Ulmann,8
http://www.wikidata.org/entity/Q2265356,Orazio Borgianni,8
http://www.wikidata.org/entity/Q5076791,Charles DeForest Fredricks,8
http://www.wikidata.org/entity/Q503567,Georges Jacob,8
http://www.wikidata.org/entity/Q2746002,Sōami,8
http://www.wikidata.org/entity/Q12062250,Jerome Myers,8
http://www.wikidata.org/entity/Q865938,Wen Jia,8
http://www.wikidata.org/entity/Q8005829,William Bradford,8
http://www.wikidata.org/entity/Q879031,Franz Ludwig Catel,8
http://www.wikidata.org/entity/Q5715981,Henrietta Johnston,8
http://www.wikidata.org/entity/Q472785,James Brooks,8
http://www.wikidata.org/entity/Q3083671,François-Thomas Germain,8
http://www.wikidata.org/entity/Q3184410,Joseph-Philibert Girault de Prangey,8
http://www.wikidata.org/entity/Q433205,Martin Carlin,8
http://www.wikidata.org/entity/Q1990838,Ludolf Leendertsz de Jongh,8
http://www.wikidata.org/entity/Q3850027,Martin Archer Shee,8
http://www.wikidata.org/entity/Q3090653,Fujiwara Nobuzane,8
http://www.wikidata.org/entity/Q124781,Franz Anton Bustelli,8
http://www.wikidata.org/entity/Q2517498,Michelino Molinari da Besozzo,8
http://www.wikidata.org/entity/Q13474862,Lydia Field Emmet,8
http://www.wikidata.org/entity/Q5498174,Frederick Judd Waugh,8
http://www.wikidata.org/entity/Q3664258,Celia Thaxter,8
http://www.wikidata.org/entity/Q5031575,Candace Wheeler,8
http://www.wikidata.org/entity/Q420237,Pieter Cornelisz van Slingelandt,8
http://www.wikidata.org/entity/Q1897090,Marie-Alexandre Alophe,8
http://www.wikidata.org/entity/Q5046268,Carrie Mae Weems,8
http://www.wikidata.org/entity/Q2126155,Willem Wissing,8
http://www.wikidata.org/entity/Q2744998,Charles Dominique Joseph Eisen,8
http://www.wikidata.org/entity/Q1930439,Michal Rovner,8
http://www.wikidata.org/entity/Q1273590,Xu Daoning,8
http://www.wikidata.org/entity/Q3263639,Louise-Joséphine Sarazin de Belmont,8
http://www.wikidata.org/entity/Q974230,Félix-Jacques Moulin,8
http://www.wikidata.org/entity/Q316667,Malcolm Morley,8
http://www.wikidata.org/entity/Q3038261,Ishikawa Toyonobu,8
http://www.wikidata.org/entity/Q724508,Stefano da Verona,8
http://www.wikidata.org/entity/Q2028017,Georges Michel,8
http://www.wikidata.org/entity/Q2780287,Rose Clark,8
http://www.wikidata.org/entity/Q762544,Pierre Gobert,8
http://www.wikidata.org/entity/Q1353771,Eugène Verboeckhoven,8
http://www.wikidata.org/entity/Q347455,Jules Coignet,8
http://www.wikidata.org/entity/Q1567177,Michele Gordigiani,8
http://www.wikidata.org/entity/Q3075554,Utagawa Kunisada II,8
http://www.wikidata.org/entity/Q12053202,Ernest L. Blumenschein,8
http://www.wikidata.org/entity/Q2912463,Zhao Mengjian,8
http://www.wikidata.org/entity/Q472846,Conrad Marca-Relli,8
http://www.wikidata.org/entity/Q4320785,Niccolò di Pietro,8
http://www.wikidata.org/entity/Q966135,Lippo Vanni,8
http://www.wikidata.org/entity/Q466921,Charles Sprague Pearce,8
http://www.wikidata.org/entity/Q1293014,Sylvia Plachy,8
http://www.wikidata.org/entity/Q1348381,Pietro Annigoni,8
http://www.wikidata.org/entity/Q2086378,Jean Le Noir,8
http://www.wikidata.org/entity/Q1259209,Jacques Doucet,8
http://www.wikidata.org/entity/Q1872017,Louis Valtat,8
http://www.wikidata.org/entity/Q3504712,Francis Bedford,8
http://www.wikidata.org/entity/Q1350937,Innocenzo di Pietro Francucci da Imola,8
http://www.wikidata.org/entity/Q3206040,Gao Xiang,8
http://www.wikidata.org/entity/Q714875,Charles Henri Joseph Cordier,8
http://www.wikidata.org/entity/Q2245140,Fra Carnevale,8
http://www.wikidata.org/entity/Q470423,Theodoros Stamos,8
http://www.wikidata.org/entity/Q827021,Burgoyne Diller,8
http://www.wikidata.org/entity/Q5921354,Howardena Pindell,8
http://www.wikidata.org/entity/Q544839,Pietro di Francesco degli Orioli,8
http://www.wikidata.org/entity/Q436741,Beatriz Milhazes,8
http://www.wikidata.org/entity/Q1523362,Jean-Laurent Mosnier,8
http://www.wikidata.org/entity/Q2091674,Philibert-Louis Debucourt,8
http://www.wikidata.org/entity/Q320846,David Hammons,8
http://www.wikidata.org/entity/Q10306567,Jean de Liège,8
http://www.wikidata.org/entity/Q85017,Joseph Urban,8
http://www.wikidata.org/entity/Q1905185,Johann Dominik Bossi,8
http://www.wikidata.org/entity/Q1699205,John Beasley Greene,8
http://www.wikidata.org/entity/Q2778951,Jean Charles Cazin,8
http://www.wikidata.org/entity/Q711906,Leopoldo Méndez,8
http://www.wikidata.org/entity/Q1982374,Pietro da Rimini,8
http://www.wikidata.org/entity/Q2538308,Jacopino del Conte,8
http://www.wikidata.org/entity/Q316819,Hugo von Habermann,8
http://www.wikidata.org/entity/Q4663562,Abastenia St. Leger Eberle,8
http://www.wikidata.org/entity/Q478264,Shusaku Arakawa,8
http://www.wikidata.org/entity/Q474144,George Platt Lynes,8
http://www.wikidata.org/entity/Q1627141,Belbello da Pavia,8
http://www.wikidata.org/entity/Q3102971,Yves Brayer,8
http://www.wikidata.org/entity/Q2155480,Pietro Testa,8
http://www.wikidata.org/entity/Q4733608,Alma Thomas,8
http://www.wikidata.org/entity/Q3195174,Kenneth Hayes Miller,8
http://www.wikidata.org/entity/Q355550,Alfred de Dreux,8
http://www.wikidata.org/entity/Q2389104,Antoine Vestier,8
http://www.wikidata.org/entity/Q7308806,Reginald Marsh,8
http://www.wikidata.org/entity/Q532091,Hans Brosamer,8
http://www.wikidata.org/entity/Q1677696,Jacob van Hulsdonck,8
http://www.wikidata.org/entity/Q3311753,Mickalene Thomas,8
http://www.wikidata.org/entity/Q7462372,Shahzia Sikander,8
http://www.wikidata.org/entity/Q508352,Bruno Braquehais,8
http://www.wikidata.org/entity/Q1394562,Manolo Millares,8
http://www.wikidata.org/entity/Q3047441,Edgar Brandt,8
http://www.wikidata.org/entity/Q4132681,Ellen Gallagher,8
http://www.wikidata.org/entity/Q389547,Charles Howard Hodges,8
http://www.wikidata.org/entity/Q3108131,Giuseppe Porta,8
http://www.wikidata.org/entity/Q708036,Matthijs Naiveu,8
http://www.wikidata.org/entity/Q1353414,Robert Gober,8
http://www.wikidata.org/entity/Q3122882,Yokoi Kinkoku,8
http://www.wikidata.org/entity/Q5936654,Huma Bhabha,8
http://www.wikidata.org/entity/Q708274,Johan Vilhelm Gertner,8
http://www.wikidata.org/entity/Q939589,Victor Adam,8
http://www.wikidata.org/entity/Q289479,James Wallace Black,8
http://www.wikidata.org/entity/Q1879480,Léonard Limousin,8
http://www.wikidata.org/entity/Q1555443,Gustaf Wilhelm Palm,8
http://www.wikidata.org/entity/Q361396,Leon Kossoff,8
http://www.wikidata.org/entity/Q214138,Walter Trier,8
http://www.wikidata.org/entity/Q2348151,Stanton Macdonald-Wright,8
http://www.wikidata.org/entity/Q18560378,Jeanne-Philiberte Ledoux,8
http://www.wikidata.org/entity/Q776990,Carlo Ridolfi,8
http://www.wikidata.org/entity/Q7086720,Olga de Amaral,8
http://www.wikidata.org/entity/Q1568757,Josiah Johnson Hawes,7
http://www.wikidata.org/entity/Q2919973,John George Brown,7
http://www.wikidata.org/entity/Q4766924,Anna Claypoole Peale,7
http://www.wikidata.org/entity/Q743154,Frederick William MacMonnies,7
http://www.wikidata.org/entity/Q3139663,Homer Dodge Martin,7
http://www.wikidata.org/entity/Q6547717,Lilian Westcott Hale,7
http://www.wikidata.org/entity/Q978526,John F. Peto,7
http://www.wikidata.org/entity/Q943757,Charles Keene,7
http://www.wikidata.org/entity/Q2069921,John Quincy Adams Ward,7
http://www.wikidata.org/entity/Q3687666,Consuelo Kanaga,7
http://www.wikidata.org/entity/Q17423465,Ann Hall,7
http://www.wikidata.org/entity/Q1610297,Toby Edward Rosenthal,7
http://www.wikidata.org/entity/Q3192797,Kanō Tsunenobu,7
http://www.wikidata.org/entity/Q6687104,Louis Eilshemius,7
http://www.wikidata.org/entity/Q731056,James Jebusa Shannon,7
http://www.wikidata.org/entity/Q1268511,Dwight William Tryon,7
http://www.wikidata.org/entity/Q11706617,Philip Leslie Hale,7
http://www.wikidata.org/entity/Q3200664,Kusumi Morikage,7
http://www.wikidata.org/entity/Q5622550,Guy Pène du Bois,7
http://www.wikidata.org/entity/Q5236742,David Loggan,7
http://www.wikidata.org/entity/Q19750548,Ellen Emmet Rand,7
http://www.wikidata.org/entity/Q709393,Hendrik van Steenwijk II,7
http://www.wikidata.org/entity/Q1918711,Master of the View of Saint Gudula,7
http://www.wikidata.org/entity/Q2959122,Charles Frederic Ulrich,7
http://www.wikidata.org/entity/Q3544381,George Loring Brown,7
http://www.wikidata.org/entity/Q5733455,Herbert Adams,7
http://www.wikidata.org/entity/Q8205641,Arthur Fitzwilliam Tait,7
http://www.wikidata.org/entity/Q3161458,James Van Der Zee,7
http://www.wikidata.org/entity/Q4768387,Anne Goldthwaite,7
http://www.wikidata.org/entity/Q3398515,Paul Wayland Bartlett,7
http://www.wikidata.org/entity/Q3638402,Susan Macdowell Eakins,7
http://www.wikidata.org/entity/Q1632536,Nagasawa Rosetsu,7
http://www.wikidata.org/entity/Q2889034,Wang Yuan,7
http://www.wikidata.org/entity/Q3481876,Sheng Mao,7
http://www.wikidata.org/entity/Q3503137,Margrethe Mather,7
http://www.wikidata.org/entity/Q5217239,Daniel Garber,7
http://www.wikidata.org/entity/Q372225,Alexander Melamid,7
http://www.wikidata.org/entity/Q880221,Vitaly Komar,7
http://www.wikidata.org/entity/Q6513971,Janice Loeb,7
http://www.wikidata.org/entity/Q3482785,Shōkadō Shōjō,7
http://www.wikidata.org/entity/Q3950852,Irving Ramsey Wiles,7
http://www.wikidata.org/entity/Q994549,Wang Zhen,7
http://www.wikidata.org/entity/Q6223610,Jacometto Veneziano,7
http://www.wikidata.org/entity/Q321158,Norman Bluhm,7
http://www.wikidata.org/entity/Q7267612,Qian Gu,7
http://www.wikidata.org/entity/Q332725,Francisco Domingo Marqués,7
http://www.wikidata.org/entity/Q2090162,Aoki Mokubei,7
http://www.wikidata.org/entity/Q5729856,Henry Ward Ranger,7
http://www.wikidata.org/entity/Q87024,Dagobert Peche,7
http://www.wikidata.org/entity/Q5196210,Henry Bone,7
http://www.wikidata.org/entity/Q6167534,Willem de Pannemaker,7
http://www.wikidata.org/entity/Q2962602,Chen Shu,7
